Unnamed: 0,gameId,matchId,gameVersion,gameDuration,teamVictory,team_100_gold,team_200_gold,Player_id,Player_1_ban,Player_1_pick,Player_1_ban_turn,Player_1_role,Player_1_team,Player_1_victory,Player_1_position,Player_1_time_game,Player_1_gold,Player_1_xp,Player_1_dmg_dealt,Player_1_dmg_taken,Player_1_time_ccing,Player_2_ban,Player_2_pick,Player_2_ban_turn,Player_2_role,Player_2_team,Player_2_victory,Player_2_position,Player_2_time_game,Player_2_gold,Player_2_xp,Player_2_dmg_dealt,Player_2_dmg_taken,Player_2_time_ccing,Player_3_ban,Player_3_pick,Player_3_ban_turn,Player_3_role,Player_3_team,Player_3_victory,Player_3_position,Player_3_time_game,Player_3_gold,Player_3_xp,Player_3_dmg_dealt,Player_3_dmg_taken,Player_3_time_ccing,Player_4_ban,Player_4_pick,Player_4_ban_turn,Player_4_role,Player_4_team,Player_4_victory,Player_4_position,Player_4_time_game,Player_4_gold,Player_4_xp,Player_4_dmg_dealt,Player_4_dmg_taken,Player_4_time_ccing,Player_5_ban,Player_5_pick,Player_5_ban_turn,Player_5_role,Player_5_team,Player_5_victory,Player_5_position,Player_5_time_game,Player_5_gold,Player_5_xp,Player_5_dmg_dealt,Player_5_dmg_taken,Player_5_time_ccing,Player_6_ban,Player_6_pick,Player_6_ban_turn,Player_6_role,Player_6_team,Player_6_victory,Player_6_position,Player_6_time_game,Player_6_gold,Player_6_xp,Player_6_dmg_dealt,Player_6_dmg_taken,Player_6_time_ccing,Player_7_ban,Player_7_pick,Player_7_ban_turn,Player_7_role,Player_7_team,Player_7_victory,Player_7_position,Player_7_time_game,Player_7_gold,Player_7_xp,Player_7_dmg_dealt,Player_7_dmg_taken,Player_7_time_ccing,Player_8_ban,Player_8_pick,Player_8_ban_turn,Player_8_role,Player_8_team,Player_8_victory,Player_8_position,Player_8_time_game,Player_8_gold,Player_8_xp,Player_8_dmg_dealt,Player_8_dmg_taken,Player_8_time_ccing,Player_9_ban,Player_9_pick,Player_9_ban_turn,Player_9_role,Player_9_team,Player_9_victory,Player_9_position,Player_9_time_game,Player_9_gold,Player_9_xp,Player_9_dmg_dealt,Player_9_dmg_taken,Player_9_time_ccing,Player_10_ban,Player_10_pick,Player_10_ban_turn,Player_10_role,Player_10_team,Player_10_victory,Player_10_position,Player_10_time_game,Player_10_gold,Player_10_xp,Player_10_dmg_dealt,Player_10_dmg_taken,Player_10_time_ccing
0,2544818865,BR1_2544818865,12.12.450.4196,1962,200,72974,69123,10,-1,79,1,SOLO,100,0,TOP,1962,18089,18695,42348,32984,59,163,64,2,NONE,100,0,JUNGLE,1962,14801,15352,25126,47686,28,117,23,3,SOLO,100,0,MIDDLE,1962,19509,18822,34945,47918,22,7,267,4,SUPPORT,100,0,UTILITY,1962,9920,11512,16121,23235,46,555,236,5,CARRY,100,0,BOTTOM,1962,10655,12901,16534,28273,0,200,72,6,CARRY,200,1,TOP,1962,9819,15399,14151,31220,62,235,234,7,NONE,200,1,JUNGLE,1962,17364,17578,34373,46717,33,62,157,8,SOLO,200,1,MIDDLE,1962,12588,15421,26520,30648,35,41,81,9,SOLO,200,1,BOTTOM,1962,19261,18166,60730,28785,18,107,43,10,SUPPORT,200,1,UTILITY,1962,10091,13525,14573,26851,30
0,3161462415,EUN1_3161462415,12.12.450.4196,1923,100,65319,63278,10,34,72,1,SOLO,100,1,TOP,1923,10997,15255,21427,29758,85,67,62,2,NONE,100,1,JUNGLE,1923,14175,15627,25960,40377,28,122,103,3,SOLO,100,1,MIDDLE,1923,12995,16059,22951,24737,30,29,145,4,CARRY,100,1,BOTTOM,1923,16498,15940,26630,23234,7,16,235,5,SUPPORT,100,1,UTILITY,1923,10654,12342,23722,23389,47,40,106,6,SOLO,200,0,TOP,1923,12538,16274,19985,33982,36,34,200,7,NONE,200,0,JUNGLE,1923,12193,13761,17789,33516,33,35,68,8,SOLO,200,0,MIDDLE,1923,14606,15159,32560,30065,19,154,81,9,CARRY,200,0,BOTTOM,1923,15841,13385,38489,24410,11,267,497,10,SUPPORT,200,0,UTILITY,1923,8100,10010,9281,27650,47
0,1314910858,TR1_1314910858,12.12.450.4196,1625,200,47967,56874,10,44,64,1,NONE,100,0,JUNGLE,1625,7983,9875,8609,25640,12,266,25,2,SUPPORT,100,0,UTILITY,1625,5933,7682,6138,12695,34,350,8,3,SOLO,100,0,TOP,1625,9294,11625,16092,23148,3,62,221,4,CARRY,100,0,BOTTOM,1625,9242,9258,15440,13245,5,117,106,5,NONE,100,0,MIDDLE,1625,15515,14949,27635,28485,25,62,58,6,SOLO,200,1,TOP,1625,12731,14861,18443,27209,15,111,38,7,SOLO,200,1,MIDDLE,1625,11573,13779,25294,24004,21,350,131,8,NONE,200,1,JUNGLE,1625,12776,14210,15733,23747,6,888,222,9,CARRY,200,1,BOTTOM,1625,12930,12491,13230,13090,11,50,16,10,SUPPORT,200,1,UTILITY,1625,6864,8602,3350,8875,27
0,1268640493,LA1_1268640493,12.12.450.4196,1841,200,52136,61263,10,360,68,1,DUO,100,0,TOP,1841,8494,10827,18851,23103,15,517,141,2,NONE,100,0,JUNGLE,1841,14911,15323,24595,31470,9,92,8,3,DUO,100,0,MIDDLE,1841,11933,15620,31870,31697,5,62,119,4,CARRY,100,0,BOTTOM,1841,10477,11185,13706,18174,14,59,22,5,SUPPORT,100,0,UTILITY,1841,6321,10119,13887,13364,56,221,240,6,SOLO,200,1,TOP,1841,14429,16974,19643,33538,7,11,136,7,SOLO,200,1,MIDDLE,1841,11044,13626,17894,26291,25,350,245,8,NONE,200,1,JUNGLE,1841,12074,13377,16810,32795,13,114,236,9,CARRY,200,1,BOTTOM,1841,14422,13996,28518,27890,4,147,267,10,SUPPORT,200,1,UTILITY,1841,9294,12290,7223,14526,16
0,4357120081,NA1_4357120081,12.12.450.4196,2292,200,75698,80536,10,119,114,1,CARRY,100,0,TOP,2292,18493,19200,32590,48659,16,221,32,2,NONE,100,0,JUNGLE,2292,14825,17564,29785,55530,55,92,101,3,SOLO,100,0,MIDDLE,2292,16941,18911,29344,23579,34,200,67,4,SOLO,100,0,BOTTOM,2292,14506,16200,21422,35478,16,235,27,5,SUPPORT,100,0,UTILITY,2292,10933,12532,10950,37296,43,37,54,6,SOLO,200,1,TOP,2292,10503,16231,23183,29467,37,91,80,7,NONE,200,1,JUNGLE,2292,13702,16371,27146,48054,33,103,112,8,SOLO,200,1,MIDDLE,2292,19298,24549,34404,24870,17,517,15,9,CARRY,200,1,BOTTOM,2292,24487,22991,67426,26349,5,53,117,10,SUPPORT,200,1,UTILITY,2292,12546,17011,8470,21688,39
0,1309559703,TR1_1309559703,12.12.448.6653,2258,100,72507,65170,10,238,62,1,SOLO,100,1,TOP,2258,16625,20856,23372,29584,13,111,106,2,NONE,100,1,JUNGLE,2258,12314,16281,17686,38371,34,360,38,3,SOLO,100,1,MIDDLE,2258,15813,20667,13951,25417,7,82,236,4,CARRY,100,1,BOTTOM,2258,18094,17909,32346,24603,3,234,22,5,SUPPORT,100,1,UTILITY,2258,9661,11639,16774,16417,64,119,145,6,CARRY,200,0,BOTTOM,2258,15053,16045,26136,32701,0,122,121,7,NONE,200,0,JUNGLE,2258,14138,16127,17457,34407,12,200,150,8,SOLO,200,0,TOP,2258,12815,17505,14679,32667,21,221,50,9,SOLO,200,0,MIDDLE,2258,14989,17590,30635,23083,50,39,117,10,SUPPORT,200,0,UTILITY,2258,8175,11425,4534,16756,29
0,1267994477,LA1_1267994477,12.12.450.4196,1652,200,41935,57960,10,106,114,1,SOLO,100,0,TOP,1652,7634,13046,14872,22146,8,25,62,2,NONE,100,0,JUNGLE,1652,10548,12002,12201,24478,19,39,246,3,SOLO,100,0,MIDDLE,1652,10618,10908,16028,19116,19,82,157,4,CARRY,100,0,,1652,7144,10121,7236,21041,26,119,12,5,SUPPORT,100,0,UTILITY,1652,5991,9751,6771,27589,56,25,31,6,SUPPORT,200,1,TOP,1652,11013,15055,16182,30670,57,200,254,7,NONE,200,1,JUNGLE,1652,10619,11672,9448,22679,22,221,517,8,SOLO,200,1,MIDDLE,1652,12024,14640,21714,21629,28,238,523,9,CARRY,200,1,BOTTOM,1652,15952,16274,35055,17107,25,-1,201,10,SOLO,200,1,UTILITY,1652,8352,11858,5920,10499,24
0,5953663209,EUW1_5953663209,12.12.450.4196,859,100,33710,23068,10,777,246,1,SUPPORT,100,1,TOP,859,6157,6857,6960,7251,9,555,76,2,SUPPORT,100,1,JUNGLE,859,8009,7521,9553,11130,6,86,268,3,SUPPORT,100,1,MIDDLE,859,6168,6581,6065,7726,3,107,119,4,DUO,100,1,BOTTOM,859,7657,5313,8288,8101,3,29,267,5,SUPPORT,100,1,UTILITY,859,5719,4620,3652,3917,9,117,43,6,SUPPORT,200,0,TOP,859,3892,4805,5012,9723,13,40,200,7,SUPPORT,200,0,JUNGLE,859,4543,3669,2449,8084,4,235,103,8,DUO,200,0,MIDDLE,859,6403,7208,6189,9445,8,147,15,9,SUPPORT,200,0,BOTTOM,859,4795,4012,4989,12033,1,37,350,10,SUPPORT,200,0,UTILITY,859,3435,3644,3437,4930,5
0,1314164817,TR1_1314164817,12.12.450.4196,1449,200,43348,53532,10,55,106,1,SOLO,100,0,TOP,1449,10855,12029,10228,18077,11,163,131,2,NONE,100,0,JUNGLE,1449,11454,12173,17312,23711,8,104,157,3,CARRY,100,0,MIDDLE,1449,7747,9566,8196,20052,12,114,21,4,SOLO,100,0,BOTTOM,1449,7694,7966,13388,17247,12,107,117,5,SUPPORT,100,0,UTILITY,1449,5598,6923,4588,11870,16,20,10,6,NONE,200,1,TOP,1449,9941,13421,10007,13382,3,16,91,7,NONE,200,1,JUNGLE,1449,12218,12847,13959,24316,4,350,31,8,SOLO,200,1,MIDDLE,1449,10996,13801,21390,14288,75,54,110,9,CARRY,200,1,BOTTOM,1449,11346,11702,18444,15120,19,103,235,10,SUPPORT,200,1,UTILITY,1449,9031,10362,9333,12012,21
0,1269074430,LA1_1269074430,12.12.450.4196,2678,200,95446,96708,10,89,21,1,CARRY,100,0,BOTTOM,2678,19513,22680,36907,40092,14,876,13,2,SOLO,100,0,MIDDLE,2678,20046,26746,32564,55264,57,106,350,3,SUPPORT,100,0,UTILITY,2678,11946,18148,24714,22917,36,62,246,4,NONE,100,0,JUNGLE,2678,22489,23720,50714,54466,40,235,41,5,SOLO,100,0,TOP,2678,21452,23876,53201,47533,15,119,91,6,NONE,200,1,JUNGLE,2678,23967,25002,51281,68885,16,166,117,7,SUPPORT,200,1,UTILITY,2678,13345,22363,8631,29812,34,106,150,8,SOLO,200,1,TOP,2678,18057,24911,29706,54807,36,157,29,9,CARRY,200,1,BOTTOM,2678,21212,23938,59036,41258,20,122,112,10,SOLO,200,1,MIDDLE,2678,20127,25281,41146,37134,22
0,5958903224,EUW1_5958903224,12.12.450.4196,1440,200,43211,60435,10,38,80,1,SOLO,100,0,TOP,1440,9937,11466,17432,27644,15,41,113,2,NONE,100,0,JUNGLE,1440,9362,10678,21592,35599,32,432,131,3,CARRY,100,0,MIDDLE,1440,8533,10147,14983,19127,4,147,221,4,SOLO,100,0,BOTTOM,1440,9513,10501,15602,23212,4,119,888,5,SUPPORT,100,0,UTILITY,1440,5866,8187,7708,14758,24,200,86,6,SOLO,200,1,TOP,1440,10821,12872,15952,26143,32,517,107,7,NONE,200,1,JUNGLE,1440,15047,15138,27879,26467,16,119,32,8,SUPPORT,200,1,UTILITY,1440,8641,11106,9150,18123,49,432,429,9,CARRY,200,1,BOTTOM,1440,15092,13056,22326,18775,13,164,43,10,SOLO,200,1,MIDDLE,1440,10834,11915,24730,13642,35
0,1315222189,TR1_1315222189,12.12.450.4196,1458,200,39327,53523,10,157,92,1,SOLO,100,0,TOP,1458,9485,11478,13362,18619,29,107,62,2,NONE,100,0,JUNGLE,1458,8983,10759,8137,23045,8,200,45,3,CARRY,100,0,MIDDLE,1458,7157,9402,6608,17254,13,117,81,4,SOLO,100,0,BOTTOM,1458,8351,8112,9750,17585,1,360,350,5,SUPPORT,100,0,UTILITY,1458,5351,5975,6327,16718,18,117,101,6,SOLO,200,1,MIDDLE,1458,13261,14200,25824,8877,28,245,131,7,NONE,200,1,JUNGLE,1458,12065,13366,13063,14303,6,67,24,8,SOLO,200,1,TOP,1458,7482,10506,7321,19016,15,39,145,9,CARRY,200,1,BOTTOM,1458,11503,9928,17119,14297,6,141,43,10,SUPPORT,200,1,UTILITY,1458,9212,9700,10185,8950,24
0,6005907941,KR_6005907941,12.12.450.4196,1537,200,47091,56605,10,81,268,1,SOLO,100,0,TOP,1537,11226,13366,15876,15163,11,163,141,2,NONE,100,0,JUNGLE,1537,9085,9589,11155,23521,5,23,134,3,SOLO,100,0,MIDDLE,1537,7915,10440,12590,19491,34,111,429,4,CARRY,100,0,BOTTOM,1537,11385,10465,18657,17847,13,164,555,5,SUPPORT,100,0,UTILITY,1537,7480,8439,7025,17620,15,200,126,6,NONE,200,1,TOP,1537,12871,15500,14911,15369,5,238,120,7,NONE,200,1,JUNGLE,1537,13409,13859,20650,31350,21,221,68,8,SOLO,200,1,MIDDLE,1537,10211,12429,16554,18103,11,7,22,9,CARRY,200,1,BOTTOM,1537,12487,11501,18815,17693,36,79,888,10,SUPPORT,200,1,UTILITY,1537,7627,10756,8131,17284,17
0,4368229080,NA1_4368229080,12.12.450.4196,921,200,22921,31101,10,30,150,1,SUPPORT,100,0,TOP,921,4413,6253,10049,11679,14,104,78,2,SUPPORT,100,0,JUNGLE,921,6102,6627,4290,8604,12,147,8,3,SUPPORT,100,0,MIDDLE,921,4541,6981,2469,8053,0,37,81,4,DUO,100,0,BOTTOM,921,4882,5233,5281,7139,0,350,16,5,SUPPORT,100,0,UTILITY,921,2983,3835,1220,6794,13,221,23,6,SUPPORT,200,1,TOP,921,7871,9080,10484,16998,5,29,154,7,SUPPORT,200,1,JUNGLE,921,6689,8037,3258,13861,9,147,157,8,SUPPORT,200,1,MIDDLE,921,5471,7589,6702,5629,13,54,43,9,SUPPORT,200,1,UTILITY,921,4522,4792,7703,4268,19,203,202,10,SUPPORT,200,1,BOTTOM,921,6548,6084,4719,3296,13
0,1195651282,LA2_1195651282,12.12.450.4196,2256,200,71232,79065,10,200,41,1,NONE,100,0,TOP,2256,14362,18396,27088,31544,15,119,245,2,NONE,100,0,JUNGLE,2256,17324,21330,31238,43883,25,122,45,3,SOLO,100,0,MIDDLE,2256,15128,20157,23166,27730,20,106,236,4,CARRY,100,0,BOTTOM,2256,14801,14971,20625,21925,1,-1,147,5,SUPPORT,100,0,UTILITY,2256,9617,14610,10461,20364,23,517,79,6,SOLO,200,1,TOP,2256,17382,21292,24366,32618,45,221,107,7,NONE,200,1,JUNGLE,2256,15778,19041,24498,48091,13,62,84,8,SOLO,200,1,MIDDLE,2256,17116,23002,29600,31598,2,122,21,9,CARRY,200,1,BOTTOM,2256,15890,18769,24115,20804,20,26,235,10,SUPPORT,200,1,UTILITY,2256,12899,15533,17891,18256,30
0,5939929121,EUW1_5939929121,12.12.450.4196,2059,100,68380,64089,10,157,777,1,SOLO,100,1,TOP,2059,15347,19726,37767,32364,39,555,234,2,NONE,100,1,JUNGLE,2059,16966,19029,26763,50878,16,21,112,3,SOLO,100,1,MIDDLE,2059,11982,16891,27497,25833,13,62,221,4,CARRY,100,1,BOTTOM,2059,15176,15794,27427,28731,10,875,350,5,SUPPORT,100,1,UTILITY,2059,8909,16782,8879,9359,33,28,81,6,CARRY,200,0,BOTTOM,2059,11876,13518,23851,22297,3,38,131,7,NONE,200,0,JUNGLE,2059,18995,21115,39589,37209,19,35,103,8,SOLO,200,0,MIDDLE,2059,13215,15900,23929,24839,37,555,82,9,SOLO,200,0,TOP,2059,11243,15229,14602,39291,6,166,26,10,SUPPORT,200,0,UTILITY,2059,8760,12184,9876,26066,22
0,1310986427,TR1_1310986427,12.12.450.4196,2567,200,88409,85353,10,117,23,1,NONE,100,0,TOP,2567,22544,26536,31477,56308,13,32,106,2,NONE,100,0,JUNGLE,2567,17728,23072,40158,63260,61,45,84,3,SOLO,100,0,MIDDLE,2567,16739,19370,38098,51861,2,54,67,4,CARRY,100,0,BOTTOM,2567,20150,20457,22555,37643,9,235,497,5,SUPPORT,100,0,UTILITY,2567,11248,16141,8540,31587,37,350,85,6,SOLO,200,1,TOP,2567,15445,18633,39200,41851,38,157,121,7,NONE,200,1,JUNGLE,2567,18623,20072,43449,53814,20,119,42,8,SOLO,200,1,MIDDLE,2567,23505,22949,66241,30927,1,238,21,9,CARRY,200,1,BOTTOM,2567,17630,19200,31036,22391,24,122,267,10,SUPPORT,200,1,UTILITY,2567,10150,18016,9166,27600,32
0,3162279218,EUN1_3162279218,12.12.450.4196,1610,200,50585,67167,10,141,122,1,DUO,100,0,TOP,1610,11307,14552,15746,27560,15,126,35,2,NONE,100,0,JUNGLE,1610,9102,11494,17104,23247,30,39,58,3,DUO,100,0,MIDDLE,1610,11033,10871,13448,30879,17,200,81,4,CARRY,100,0,BOTTOM,1610,10559,11402,22101,26502,6,64,101,5,SUPPORT,100,0,UTILITY,1610,8584,11578,18592,20797,34,79,24,6,DUO,200,1,TOP,1610,12888,15427,19626,26848,20,350,107,7,NONE,200,1,JUNGLE,1610,16241,17224,29919,33055,11,200,112,8,DUO,200,1,MIDDLE,1610,14433,17891,31740,16859,23,33,236,9,SOLO,200,1,BOTTOM,1610,14055,12554,20896,25633,5,119,37,10,SOLO,200,1,UTILITY,1610,9550,12879,9664,15852,11
0,3162579929,EUN1_3162579929,12.12.450.4196,1549,100,53255,41355,10,122,114,1,SOLO,100,1,TOP,1549,9222,12568,9428,23067,11,350,121,2,NONE,100,1,JUNGLE,1549,10934,13335,11113,27258,9,29,112,3,SOLO,100,1,MIDDLE,1549,12364,14968,23418,12574,13,105,15,4,CARRY,100,1,BOTTOM,1549,11819,12032,16216,12376,0,266,161,5,SUPPORT,100,1,UTILITY,1549,8916,9536,15983,11309,17,147,68,6,SOLO,200,0,TOP,1549,8680,10759,19833,19424,16,10,200,7,NONE,200,0,JUNGLE,1549,8982,10123,10477,27642,13,122,103,8,SOLO,200,0,MIDDLE,1549,8255,10761,9681,17925,8,23,119,9,CARRY,200,0,BOTTOM,1549,8518,8303,10473,20051,2,238,888,10,SUPPORT,200,0,UTILITY,1549,6920,7689,6439,13046,21
0,3168019899,EUN1_3168019899,12.12.450.4196,1997,200,65639,73672,10,121,234,1,NONE,100,0,JUNGLE,1997,12380,15417,22383,45770,11,203,266,2,SOLO,100,0,TOP,1997,11670,15760,24437,45470,19,-1,30,3,SOLO,100,0,MIDDLE,1997,12516,17143,31803,24715,16,38,134,4,CARRY,100,0,BOTTOM,1997,15495,17534,32833,17089,43,350,235,5,SUPPORT,100,0,UTILITY,1997,13578,15700,23462,21692,35,38,2,6,SOLO,200,1,TOP,1997,17777,18160,38514,43462,14,246,154,7,NONE,200,1,JUNGLE,1997,11729,14646,22778,50139,45,23,69,8,SOLO,200,1,MIDDLE,1997,19707,22863,44954,38150,57,350,67,9,CARRY,200,1,BOTTOM,1997,15433,15254,22344,24664,6,119,40,10,SUPPORT,200,1,UTILITY,1997,9026,15036,5579,16181,45
0,3161156479,EUN1_3161156479,12.12.450.4196,1516,100,54685,47974,10,238,114,1,NONE,100,1,TOP,1516,11536,14924,25134,32296,11,200,64,2,NONE,100,1,JUNGLE,1516,10409,12510,16466,28987,21,89,112,3,DUO,100,1,MIDDLE,1516,13257,13529,24474,16959,23,40,221,4,DUO,100,1,BOTTOM,1516,11489,11264,15316,17005,7,-1,22,5,SUPPORT,100,1,UTILITY,1516,7994,9210,18690,11856,55,131,75,6,NONE,200,0,TOP,1516,10066,13992,22940,29051,21,44,20,7,NONE,200,0,JUNGLE,1516,12273,11289,19768,35421,32,235,7,8,SOLO,200,0,MIDDLE,1516,9884,10235,12556,19367,12,266,222,9,CARRY,200,0,BOTTOM,1516,8500,9453,11660,17960,12,53,63,10,SUPPORT,200,0,UTILITY,1516,7251,8362,13512,16179,10
0,4358528005,NA1_4358528005,12.12.450.4196,1458,200,43553,58232,10,147,113,1,DUO,100,0,TOP,1458,9149,11072,18237,31241,35,203,245,2,NONE,100,0,JUNGLE,1458,12609,11988,18419,34174,9,17,134,3,DUO,100,0,MIDDLE,1458,8541,11048,13903,17053,22,238,221,4,CARRY,100,0,BOTTOM,1458,7299,7810,13621,23368,7,777,350,5,SUPPORT,100,0,UTILITY,1458,5955,7579,5248,12771,10,106,79,6,SOLO,200,1,TOP,1458,12510,15147,24136,25164,37,-1,166,7,SOLO,200,1,MIDDLE,1458,12202,12236,19211,16247,1,53,523,8,CARRY,200,1,BOTTOM,1458,13402,12269,27614,21372,22,141,30,9,NONE,200,1,JUNGLE,1458,11371,12880,22956,23591,16,92,111,10,SUPPORT,200,1,UTILITY,1458,8747,11034,11088,14896,72
0,5940957517,EUW1_5940957517,12.12.450.4196,902,200,20932,33151,10,84,86,1,DUO,100,0,MIDDLE,902,4528,6073,2562,7079,10,29,131,2,SUPPORT,100,0,JUNGLE,902,4742,5342,6479,15095,4,62,157,3,SUPPORT,100,0,TOP,902,3728,3791,4499,4443,6,164,15,4,SUPPORT,100,0,BOTTOM,902,4733,4392,6362,8713,0,555,350,5,SUPPORT,100,0,UTILITY,902,3201,3587,4220,2301,8,114,8,6,SUPPORT,200,1,TOP,902,6201,7647,6540,8680,1,555,200,7,SUPPORT,200,1,JUNGLE,902,8248,7059,3777,14870,6,268,80,8,SUPPORT,200,1,MIDDLE,902,6898,6783,8049,5497,12,27,221,9,SUPPORT,200,1,BOTTOM,902,6945,5817,5891,5811,3,-1,43,10,SUPPORT,200,1,UTILITY,902,4859,4428,5334,5722,17
0,4352912246,NA1_4352912246,12.12.448.6653,1683,100,66490,54881,10,555,8,1,SOLO,100,1,TOP,1683,16318,18724,31368,33521,5,114,91,2,NONE,100,1,JUNGLE,1683,19979,20164,40262,37465,11,203,68,3,SOLO,100,1,MIDDLE,1683,11524,14831,17547,21681,16,62,523,4,CARRY,100,1,BOTTOM,1683,10299,13843,11167,17019,9,517,117,5,SUPPORT,100,1,UTILITY,1683,8370,12064,5674,16992,23,147,777,6,SOLO,200,0,TOP,1683,11810,14985,16787,25693,13,200,131,7,NONE,200,0,JUNGLE,1683,11597,12336,20831,32183,12,-1,157,8,SOLO,200,0,MIDDLE,1683,10985,13237,22017,24569,21,421,221,9,CARRY,200,0,BOTTOM,1683,11512,12987,18159,22520,8,141,161,10,SUPPORT,200,0,UTILITY,1683,8977,10057,18445,14430,29
0,4357065861,NA1_4357065861,12.12.450.4196,1449,200,39422,49112,10,555,58,1,SOLO,100,0,TOP,1449,7558,10579,11261,24995,18,26,234,2,NONE,100,0,JUNGLE,1449,7606,9888,4736,22443,3,107,127,3,SOLO,100,0,MIDDLE,1449,8622,10161,14598,13426,23,236,18,4,CARRY,100,0,BOTTOM,1449,8794,9412,8043,13520,1,114,267,5,SUPPORT,100,0,UTILITY,1449,6842,7500,7323,7828,27,203,777,6,SOLO,200,1,TOP,1449,10709,12997,16869,19434,19,141,106,7,NONE,200,1,JUNGLE,1449,11289,10559,14608,19181,22,29,517,8,SOLO,200,1,MIDDLE,1449,10414,12887,14191,17861,23,147,221,9,CARRY,200,1,BOTTOM,1449,10337,10564,7299,11109,5,238,350,10,SUPPORT,200,1,UTILITY,1449,6363,8486,5962,4444,9
0,1269770302,LA1_1269770302,12.12.450.4196,664,100,18810,15661,10,777,55,1,SUPPORT,100,1,TOP,664,4158,4977,1758,4413,0,62,203,2,SUPPORT,100,1,JUNGLE,664,4574,3612,4383,4528,6,200,61,3,DUO,100,1,MIDDLE,664,4014,4675,3020,2092,4,350,29,4,SUPPORT,100,1,BOTTOM,664,3228,2640,3235,2922,2,39,555,5,SUPPORT,100,1,UTILITY,664,2836,2397,2574,3322,6,350,6,6,SUPPORT,200,0,TOP,664,3172,3787,3251,3146,8,517,246,7,SUPPORT,200,0,JUNGLE,664,3355,3029,2371,7912,5,202,26,8,SUPPORT,200,0,MIDDLE,664,2910,4133,966,4838,3,72,51,9,DUO,200,0,BOTTOM,664,3857,3410,3104,3434,3,154,267,10,SUPPORT,200,0,UTILITY,664,2367,2779,1547,1089,8
0,1192567666,LA2_1192567666,12.12.450.4196,1122,200,29293,46658,10,555,166,1,DUO,100,0,TOP,1122,7203,7960,12455,12407,0,236,876,2,SUPPORT,100,0,JUNGLE,1122,4689,5951,1887,14781,8,777,103,3,SUPPORT,100,0,MIDDLE,1122,7542,7765,7726,16858,12,33,42,4,SUPPORT,100,0,BOTTOM,1122,5416,5506,8420,12244,1,114,267,5,SUPPORT,100,0,UTILITY,1122,4443,5335,5088,14589,18,350,58,6,SUPPORT,200,1,TOP,1122,8144,8827,3586,14982,9,221,163,7,SUPPORT,200,1,JUNGLE,1122,11643,10967,17333,11492,21,234,4,8,SUPPORT,200,1,MIDDLE,1122,8674,8193,8121,11719,22,360,22,9,SUPPORT,200,1,BOTTOM,1122,11377,8943,26583,12874,41,61,117,10,SUPPORT,200,1,UTILITY,1122,6820,8225,4519,6141,19
0,5992496745,KR_5992496745,12.12.450.4196,1235,200,38814,43343,10,777,126,1,SOLO,100,0,TOP,1235,6713,8042,7982,16018,6,157,76,2,NONE,100,0,JUNGLE,1235,7888,8665,5780,17042,3,30,238,3,SOLO,100,0,MIDDLE,1235,9804,11176,12526,10648,3,41,429,4,CARRY,100,0,BOTTOM,1235,8598,8566,5553,10833,6,62,32,5,SUPPORT,100,0,UTILITY,1235,5811,6488,5289,10343,26,103,85,6,SOLO,200,1,TOP,1235,8801,11633,12391,11259,16,235,91,7,NONE,200,1,JUNGLE,1235,10774,10309,11693,19024,3,7,3,8,SOLO,200,1,MIDDLE,1235,9967,11477,10650,12839,25,163,221,9,CARRY,200,1,BOTTOM,1235,8783,8542,8849,8967,2,41,350,10,SUPPORT,200,1,UTILITY,1235,5018,6702,6354,3894,15
0,1194444719,LA2_1194444719,12.12.450.4196,1555,100,57708,44602,10,54,23,1,DUO,100,1,TOP,1555,11682,14710,13482,25553,12,22,200,2,NONE,100,1,JUNGLE,1555,13000,14065,22219,29681,28,235,161,3,DUO,100,1,MIDDLE,1555,12256,15283,26922,12558,22,62,202,4,CARRY,100,1,BOTTOM,1555,13477,13248,31886,18497,51,-1,35,5,SUPPORT,100,1,UTILITY,1555,7293,9069,12781,13255,31,555,14,6,SOLO,200,0,TOP,1555,8662,12310,15203,31225,27,517,106,7,NONE,200,0,JUNGLE,1555,7183,9188,8684,32656,18,122,268,8,SOLO,200,0,MIDDLE,1555,11868,12822,17785,23229,12,221,81,9,CARRY,200,0,BOTTOM,1555,10548,10835,19528,18374,5,350,101,10,SUPPORT,200,0,UTILITY,1555,6341,7309,13096,19944,35
0,398379262,RU_398379262,12.12.450.4196,1512,200,40945,57689,10,84,777,1,SOLO,100,0,TOP,1512,7035,9481,9465,19767,13,254,62,2,NONE,100,0,JUNGLE,1512,9128,9642,16618,25132,13,412,34,3,SOLO,100,0,MIDDLE,1512,8137,13496,10900,15311,19,200,119,4,CARRY,100,0,BOTTOM,1512,11045,9411,18738,22710,14,111,40,5,SUPPORT,100,0,UTILITY,1512,5600,8052,4773,15105,36,350,39,6,SOLO,200,1,TOP,1512,13068,14604,20660,26966,17,55,121,7,NONE,200,1,JUNGLE,1512,12800,12905,19770,26925,6,200,42,8,SOLO,200,1,MIDDLE,1512,12364,14187,21032,12440,0,24,360,9,CARRY,200,1,BOTTOM,1512,11224,11324,14063,18751,3,131,267,10,SUPPORT,200,1,UTILITY,1512,8233,9158,7707,9718,24
